locality_pid,gnaf_locality_pid,date_created,date_retired,locality_name,postcode,locality_class
VIC2543,250179351,27/4/12,,TOOLONDO,3401,GAZETTED LOCALITY
VIC2544,250186126,27/4/12,,TOOLONG,3285,GAZETTED LOCALITY
VIC2545,250179353,27/4/12,,TOOMBON,,GAZETTED LOCALITY
VIC2546,250186127,27/4/12,,TOONGABBIE,3856,GAZETTED LOCALITY
VIC2547,250186128,27/4/12,,TOORA,3962,GAZETTED LOCALITY
VIC2548,250186129,27/4/12,,TOORA NORTH,3962,GAZETTED LOCALITY
VIC2549,250186130,27/4/12,,TOORADIN,3980,GAZETTED LOCALITY
VIC2550,250186131,27/4/12,,TOORAK,3142,GAZETTED LOCALITY
VIC2551,250186132,5/5/16,,TOORLOO ARM,3909,GAZETTED LOCALITY
VIC2552,,3/8/18,,TOORONGO,,GAZETTED LOCALITY
VIC2553,250186133,27/4/12,,TOOTGAROOK,3941,GAZETTED LOCALITY
VIC2554,250186134,9/11/15,,TORQUAY,3228,GAZETTED LOCALITY
VIC2555,250179362,27/4/12,,TORRITA,3490,GAZETTED LOCALITY
VIC2556,250186135,29/10/12,,TORRUMBARRY,3562,GAZETTED LOCALITY
VIC2557,250190975,27/4/12,,TORWOOD,3821,GAZETTED LOCALITY
VIC2558,250179364,5/5/16,,TOSTAREE,3888,GAZETTED LOCALITY
VIC2559,250186136,2/2/17,,TOTTENHAM,3012,GAZETTED LOCALITY
VIC2560,250179366,27/4/12,,TOTTINGTON,3477,GAZETTED LOCALITY
VIC2561,250179367,27/4/12,,TOURELLO,3363,GAZETTED LOCALITY
VIC2562,250186137,27/4/12,,TOWAN,3596,GAZETTED LOCALITY
VIC2563,250179369,3/8/18,,TOWANINNY,3527,GAZETTED LOCALITY
VIC2564,250179370,3/8/18,,TOWANINNY SOUTH,3527,GAZETTED LOCALITY
VIC2565,250186138,3/8/18,,TOWER HILL,3283,GAZETTED LOCALITY
VIC2566,250186139,29/10/12,,TOWONG,3707,GAZETTED LOCALITY
VIC2567,250179373,27/4/12,,TOWONG UPPER,3707,GAZETTED LOCALITY
VIC2568,250186140,27/4/12,,TRAFALGAR,3824,GAZETTED LOCALITY
VIC2569,250186141,27/4/12,,TRAFALGAR EAST,3824,GAZETTED LOCALITY
VIC2570,250179376,27/4/12,,TRAFALGAR SOUTH,3824,GAZETTED LOCALITY
VIC2571,250179377,27/4/12,,TRAGOWEL,3579,GAZETTED LOCALITY
VIC2572,250186142,3/2/18,,TRARALGON,3844,GAZETTED LOCALITY
VIC2573,250186143,3/2/18,,TRARALGON EAST,3844,GAZETTED LOCALITY
VIC2574,250186144,3/2/18,,TRARALGON SOUTH,3844,GAZETTED LOCALITY
VIC2575,250186145,27/4/12,,TRAVANCORE,3032,GAZETTED LOCALITY
VIC2576,250186146,27/4/12,,TRAWALLA,3373,GAZETTED LOCALITY
VIC2577,250186147,27/4/12,,TRAWOOL,3660,GAZETTED LOCALITY
VIC2578,250179384,2/2/17,,TRAYNORS LAGOON,3477,GAZETTED LOCALITY
VIC2579,250186148,27/4/12,,TREMONT,3785,GAZETTED LOCALITY
VIC2580,250186149,1/11/17,,TRENTHAM,3458,GAZETTED LOCALITY
VIC2581,250186150,27/4/12,,TRENTHAM EAST,3458,GAZETTED LOCALITY
VIC2582,250186151,27/4/12,,TRESCO,3583,GAZETTED LOCALITY
VIC2583,250186152,27/4/12,,TRESCO WEST,3584,GAZETTED LOCALITY
VIC2584,250186153,12/5/18,,TRIDA,3953,GAZETTED LOCALITY
VIC2585,250186154,12/5/18,,TRUGANINA,3029,GAZETTED LOCALITY
VIC2949,250179864,27/4/12,,TUBBUT,3888,GAZETTED LOCALITY
VIC2586,250186155,27/4/12,,TUERONG,3915,GAZETTED LOCALITY
VIC2587,250179393,27/4/12,,TULKARA,3384,GAZETTED LOCALITY
VIC2588,250186156,27/4/12,,TULLAMARINE,3043,GAZETTED LOCALITY
VIC2589,250186157,27/4/12,,TUNGAMAH,3728,GAZETTED LOCALITY
VIC2590,250186158,27/4/12,,TUROAR,3546,GAZETTED LOCALITY
VIC2591,250190376,27/4/12,,TURRIFF,3488,GAZETTED LOCALITY
VIC2592,250179397,27/4/12,,TURRIFF EAST,3488,GAZETTED LOCALITY
VIC2593,250186159,27/4/12,,TURTONS CREEK,3960,GAZETTED LOCALITY
VIC2594,250179398,27/4/12,,TUTYE,3490,GAZETTED LOCALITY
VIC2595,250186160,27/4/12,,TYAAK,3658,GAZETTED LOCALITY
VIC2596,250186161,27/4/12,,TYABB,3913,GAZETTED LOCALITY
VIC2597,250179401,8/11/16,,TYENNA,3533,GAZETTED LOCALITY
VIC2598,250186162,27/4/12,,TYERS,3844,GAZETTED LOCALITY
VIC2599,250186163,9/8/17,,TYLDEN,3444,GAZETTED LOCALITY
VIC2600,250186164,27/4/12,,TYLDEN SOUTH,3444,GAZETTED LOCALITY
VIC2601,250186165,9/8/17,,TYNONG,3813,GAZETTED LOCALITY
VIC2602,250186166,27/4/12,,TYNONG NORTH,3813,GAZETTED LOCALITY
VIC2603,250186167,29/10/12,,TYNTYNDER,3586,GAZETTED LOCALITY
VIC2604,250186168,25/1/16,,TYNTYNDER SOUTH,3586,GAZETTED LOCALITY
VIC2605,250179408,27/4/12,,TYRENDARRA,3285,GAZETTED LOCALITY
VIC2606,250186169,27/4/12,,TYRENDARRA EAST,3285,GAZETTED LOCALITY
VIC2607,250179410,27/4/12,,TYRRELL,3533,GAZETTED LOCALITY
VIC2608,250179411,3/2/18,,TYRRELL DOWNS,3533,GAZETTED LOCALITY
VIC2609,250186170,27/4/12,,ULLINA,3370,GAZETTED LOCALITY
VIC2610,250186171,27/4/12,,ULLSWATER,3318,GAZETTED LOCALITY
VIC2611,250186172,27/4/12,,ULTIMA,3544,GAZETTED LOCALITY
VIC2612,250186173,27/4/12,,ULTIMA EAST,3544,GAZETTED LOCALITY
VIC2613,250179416,29/10/12,,ULUPNA,3641,GAZETTED LOCALITY
VIC2614,250186174,27/4/12,,UNDERA,3629,GAZETTED LOCALITY
VIC2615,250186175,27/4/12,,UNDERBOOL,3509,GAZETTED LOCALITY
VIC2616,250179419,1/11/17,,UPOTIPOTPON,3669,GAZETTED LOCALITY
VIC2617,250186176,26/7/12,,UPPER FERNTREE GULLY,3156,GAZETTED LOCALITY
VIC2618,250179898,29/10/12,,UPPER GUNDOWRING,3691,GAZETTED LOCALITY
VIC2619,250179421,27/4/12,,UPPER LURG,3673,GAZETTED LOCALITY
VIC2620,250186177,8/11/16,,UPPER PLENTY,3756,GAZETTED LOCALITY
VIC2621,250179423,27/4/12,,UPPER RYANS CREEK,3673,GAZETTED LOCALITY
VIC2622,250190809,27/4/12,,UPTON HILL,3664,GAZETTED LOCALITY
VIC2623,250186178,27/4/12,,UPWEY,3158,GAZETTED LOCALITY
VIC2624,250179425,27/4/12,,VALENCIA CREEK,3860,GAZETTED LOCALITY
VIC2625,250186179,27/4/12,,VASEY,3407,GAZETTED LOCALITY
VIC2626,250186180,27/4/12,,VAUGHAN,3451,GAZETTED LOCALITY
VIC2627,250179428,27/4/12,,VECTIS,3401,GAZETTED LOCALITY
VIC2628,250186181,27/4/12,,VENTNOR,3922,GAZETTED LOCALITY
VIC2629,250186182,27/4/12,,VENUS BAY,3956,GAZETTED LOCALITY
VIC2630,250186183,29/10/12,,VERMONT,3133,GAZETTED LOCALITY
VIC2631,250186184,27/4/12,,VERMONT SOUTH,3133,GAZETTED LOCALITY
VIC2632,250186185,27/4/12,,VERVALE,3814,GAZETTED LOCALITY
VIC2633,250186186,27/4/12,,VESPER,3833,GAZETTED LOCALITY
VIC2634,250179435,27/4/12,,VICTORIA POINT,3294,GAZETTED LOCALITY
VIC2635,250186187,3/2/18,,VICTORIA VALLEY,3294,GAZETTED LOCALITY
VIC2636,250186188,27/4/12,,VIEWBANK,3084,GAZETTED LOCALITY
VIC2637,250186189,29/10/12,,VINIFERA,3591,GAZETTED LOCALITY
VIC2638,250186190,31/1/14,,VIOLET TOWN,3669,GAZETTED LOCALITY
VIC2639,250186191,27/4/12,,VITE VITE,3325,GAZETTED LOCALITY
VIC2640,250186192,27/4/12,,VITE VITE NORTH,3325,GAZETTED LOCALITY
VIC2641,250179442,27/4/12,,W TREE,3885,GAZETTED LOCALITY
VIC2642,250186193,27/4/12,,WAAIA,3637,GAZETTED LOCALITY
VIC2643,250186194,27/4/12,,WAANYARRA,3551,GAZETTED LOCALITY
VIC2644,250186195,27/4/12,,WAARRE,3269,GAZETTED LOCALITY
VIC2645,,3/8/18,,WABONGA,,GAZETTED LOCALITY
VIC2646,250179446,27/4/12,,WAGGARANDALL,3646,GAZETTED LOCALITY
VIC2647,250186196,29/10/12,,WAHGUNYAH,3687,GAZETTED LOCALITY
VIC2648,250179448,8/11/16,,WAHRING,3608,GAZETTED LOCALITY
VIC2649,250179449,27/4/12,,WAIL,3401,GAZETTED LOCALITY
VIC2650,250186197,27/4/12,,WAIREWA,3887,GAZETTED LOCALITY
VIC2651,250186198,27/4/12,,WAITCHIE,3544,GAZETTED LOCALITY
VIC2652,250179452,27/4/12,,WAL WAL,3385,GAZETTED LOCALITY
VIC2653,250186199,27/4/12,,WALDARA,3678,GAZETTED LOCALITY
VIC2654,250179454,12/5/18,,WALHALLA,3825,GAZETTED LOCALITY
VIC2655,,3/8/18,,WALHALLA EAST,,GAZETTED LOCALITY
VIC2656,250186200,30/4/13,,WALKERVILLE,3956,GAZETTED LOCALITY
VIC3005,250191181,30/4/13,,WALKERVILLE NORTH,3956,GAZETTED LOCALITY
VIC2657,250186201,30/4/13,,WALKERVILLE SOUTH,3956,GAZETTED LOCALITY
VIC2658,250186202,8/8/16,,WALLACE,3352,GAZETTED LOCALITY
VIC2659,250186203,27/4/12,,WALLACEDALE,3303,GAZETTED LOCALITY
VIC2660,250179459,27/4/12,,WALLAGARAUGH,3891,GAZETTED LOCALITY
VIC2661,250179460,27/4/12,,WALLALOO,3387,GAZETTED LOCALITY
VIC2662,250190377,27/4/12,,WALLALOO EAST,3387,GAZETTED LOCALITY
VIC2663,250186204,27/4/12,,WALLAN,3756,GAZETTED LOCALITY
VIC2664,250186205,27/4/12,,WALLINDUC,3351,GAZETTED LOCALITY
VIC2665,250186206,2/2/17,,WALLINGTON,3222,GAZETTED LOCALITY
VIC2666,250179464,27/4/12,,WALLUP,3401,GAZETTED LOCALITY
VIC2667,250186207,27/4/12,,WALMER,3463,GAZETTED LOCALITY
VIC2668,250186208,8/11/16,,WALPA,3875,GAZETTED LOCALITY
VIC2669,250186209,27/4/12,,WALPEUP,3507,GAZETTED LOCALITY
VIC2670,250179468,30/4/13,,WALWA,3709,GAZETTED LOCALITY
VIC2671,250186210,23/1/13,,WANALTA,3612,GAZETTED LOCALITY
VIC2672,250186211,29/10/12,,WANDANA HEIGHTS,3216,GAZETTED LOCALITY
VIC2673,250186212,27/4/12,,WANDELLA,3579,GAZETTED LOCALITY
VIC2674,250186213,27/4/12,,WANDILIGONG,3744,GAZETTED LOCALITY
VIC2675,250186214,27/4/12,,WANDIN EAST,3139,GAZETTED LOCALITY
VIC2676,250186215,27/4/12,,WANDIN NORTH,3139,GAZETTED LOCALITY
VIC2677,250190810,27/4/12,,WANDO BRIDGE,3312,GAZETTED LOCALITY
VIC2678,250186216,27/4/12,,WANDO VALE,3312,GAZETTED LOCALITY
VIC2679,250186217,27/4/12,,WANDONG,3758,GAZETTED LOCALITY
VIC2680,250179477,27/4/12,,WANDOWN,3549,GAZETTED LOCALITY
VIC2681,250186218,27/4/12,,WANGANDARY,3678,GAZETTED LOCALITY
VIC2682,250179479,27/4/12,,WANGARABELL,3891,GAZETTED LOCALITY
VIC2683,250186219,27/4/12,,WANGARATTA,3677,GAZETTED LOCALITY
VIC2684,250186220,27/4/12,,WANGARATTA SOUTH,3678,GAZETTED LOCALITY
VIC2685,250179482,27/4/12,,WANGIE,3530,GAZETTED LOCALITY
VIC2686,250186221,27/4/12,,WANGOOM,3279,GAZETTED LOCALITY
VIC2687,250186222,25/1/16,,WANNON,3301,GAZETTED LOCALITY
VIC2688,250186223,27/4/12,,WANTIRNA,3152,GAZETTED LOCALITY
VIC2689,250186224,9/8/17,,WANTIRNA SOUTH,3152,GAZETTED LOCALITY
VIC2690,250186225,27/4/12,,WARANGA,3616,GAZETTED LOCALITY
VIC2691,250190924,27/4/12,,WARANGA SHORES,3612,GAZETTED LOCALITY
VIC2692,250186226,27/4/12,,WARATAH BAY,3959,GAZETTED LOCALITY
VIC2693,250186227,27/4/12,,WARBURTON,3799,GAZETTED LOCALITY
VIC2694,250186228,27/4/12,,WAREEK,3465,GAZETTED LOCALITY
VIC2695,250179491,29/10/12,,WARGAN,3505,GAZETTED LOCALITY
VIC2696,250179492,27/4/12,,WARMUR,3482,GAZETTED LOCALITY
VIC2697,250186229,2/2/17,,WARNCOORT,3243,GAZETTED LOCALITY
VIC2698,250179494,3/8/18,,WARNE,3530,GAZETTED LOCALITY
VIC2699,250186230,9/11/15,,WARNEET,3980,GAZETTED LOCALITY
VIC2700,250186231,27/4/12,,WARRABKOOK,3286,GAZETTED LOCALITY
VIC2701,250186232,27/4/12,,WARRACKNABEAL,3393,GAZETTED LOCALITY
VIC2702,250186233,27/4/12,,WARRAGUL,3820,GAZETTED LOCALITY
VIC2703,250186234,8/11/16,,WARRAGUL SOUTH,3821,GAZETTED LOCALITY
VIC2704,250186235,27/4/12,,WARRAGUL WEST,3821,GAZETTED LOCALITY
VIC2705,250186236,27/4/12,,WARRAK,3377,GAZETTED LOCALITY
VIC2706,250186237,27/4/12,,WARRANDYTE,3113,GAZETTED LOCALITY
VIC2707,250186238,27/4/12,,WARRANDYTE SOUTH,3134,GAZETTED LOCALITY
VIC2708,250186239,27/4/12,,WARRANWOOD,3134,GAZETTED LOCALITY
VIC2709,250186240,27/4/12,,WARRAYURE,3301,GAZETTED LOCALITY
VIC2710,250179505,3/8/18,,WARRENBAYNE,3670,GAZETTED LOCALITY
VIC2711,250186241,27/4/12,,WARRENHEIP,3352,GAZETTED LOCALITY
VIC2712,250186242,27/4/12,,WARRENMANG,3478,GAZETTED LOCALITY
VIC2713,250186243,2/2/17,,WARRION,3249,GAZETTED LOCALITY
VIC2714,250186244,27/4/12,,WARRNAMBOOL,3280,GAZETTED LOCALITY
VIC2715,250179510,8/8/16,,WARROCK,3312,GAZETTED LOCALITY
VIC2716,250186245,3/2/18,,WARRONG,3283,GAZETTED LOCALITY
VIC2717,250179512,27/4/12,,WARTOOK,3401,GAZETTED LOCALITY
VIC2718,250186246,27/4/12,,WATCHEM,3482,GAZETTED LOCALITY
VIC2719,250179514,27/4/12,,WATCHEM WEST,3482,GAZETTED LOCALITY
VIC2720,250179515,27/4/12,,WATCHUPGA,3485,GAZETTED LOCALITY
VIC2721,250186247,27/4/12,,WATERFORD PARK,3658,GAZETTED LOCALITY
VIC2722,250186248,27/4/12,,WATERHOLES,3875,GAZETTED LOCALITY
VIC2723,250186249,27/4/12,,WATERLOO,3373,GAZETTED LOCALITY
VIC2724,250186250,8/8/16,,WATERWAYS,3195,GAZETTED LOCALITY
VIC2725,250186251,27/4/12,,WATSONIA,3087,GAZETTED LOCALITY
VIC2726,250186252,27/4/12,,WATSONIA NORTH,3087,GAZETTED LOCALITY
VIC2727,250186253,27/4/12,,WATSONS CREEK,3097,GAZETTED LOCALITY
VIC2728,250186254,27/4/12,,WATTLE BANK,3995,GAZETTED LOCALITY
VIC2729,250186255,27/4/12,,WATTLE CREEK,3384,GAZETTED LOCALITY
VIC2730,250186256,27/4/12,,WATTLE FLAT,3352,GAZETTED LOCALITY
VIC2731,250186257,3/8/18,,WATTLE GLEN,3096,GAZETTED LOCALITY
VIC2732,250186258,27/4/12,,WATTLE HILL,3237,GAZETTED LOCALITY
VIC2733,250186259,27/4/12,,WAUBRA,3352,GAZETTED LOCALITY
VIC2734,250186260,23/1/13,,WAURN PONDS,3216,GAZETTED LOCALITY
VIC2735,250179528,27/4/12,,WAYGARA,3888,GAZETTED LOCALITY
VIC2736,250179529,27/4/12,,WEATHERBOARD,3352,GAZETTED LOCALITY
VIC2737,250186261,27/4/12,,WEDDERBURN,3518,GAZETTED LOCALITY
VIC2738,250179531,27/4/12,,WEDDERBURN JUNCTION,3518,GAZETTED LOCALITY
VIC2739,250179532,27/4/12,,WEE WEE RUP,3568,GAZETTED LOCALITY
VIC2740,250186262,27/4/12,,WEEAPROINAH,3237,GAZETTED LOCALITY
VIC2741,250186263,27/4/12,,WEERING,3251,GAZETTED LOCALITY
VIC2742,250186264,27/4/12,,WEERITE,3260,GAZETTED LOCALITY
VIC2743,250186265,27/4/12,,WEHLA,3518,GAZETTED LOCALITY
VIC3020,500223543,12/5/18,,WEIR VIEWS,3338,GAZETTED LOCALITY
VIC2744,250186266,27/4/12,,WELLSFORD,3551,GAZETTED LOCALITY
VIC2745,250186267,27/4/12,,WELSHMANS REEF,3462,GAZETTED LOCALITY
VIC2746,250186268,27/4/12,,WELSHPOOL,3966,GAZETTED LOCALITY
VIC2747,250186269,29/10/12,,WEMEN,3549,GAZETTED LOCALITY
VIC2748,250186270,27/4/12,,WENDOUREE,3355,GAZETTED LOCALITY
VIC2749,250186271,8/11/16,,WENSLEYDALE,3241,GAZETTED LOCALITY
VIC2750,250190901,27/4/12,,WENTWORTH,3875,GAZETTED LOCALITY
VIC2751,250186272,27/4/12,,WERNETH,3352,GAZETTED LOCALITY
VIC2752,250186273,27/4/12,,WERONA,3364,GAZETTED LOCALITY
VIC2753,250186274,8/8/16,,WERRIBEE,3030,GAZETTED LOCALITY
VIC2754,250186275,3/8/18,,WERRIBEE SOUTH,3030,GAZETTED LOCALITY
VIC2755,250179547,27/4/12,,WERRIMULL,3496,GAZETTED LOCALITY
VIC2756,250186276,27/4/12,,WESBURN,3799,GAZETTED LOCALITY
VIC2757,250186277,27/4/12,,WEST BENDIGO,3550,GAZETTED LOCALITY
VIC2758,250186278,27/4/12,,WEST CREEK,3992,GAZETTED LOCALITY
VIC2759,250186279,2/2/17,,WEST FOOTSCRAY,3012,GAZETTED LOCALITY
VIC2760,250186280,27/4/12,,WEST MELBOURNE,3003,GAZETTED LOCALITY
VIC2761,250186281,29/10/12,,WEST WODONGA,3690,GAZETTED LOCALITY
VIC2762,250179554,27/4/12,,WESTBURY,3825,GAZETTED LOCALITY
VIC2763,250179555,27/4/12,,WESTBY,3579,GAZETTED LOCALITY
VIC2764,250186282,27/4/12,,WESTMEADOWS,3049,GAZETTED LOCALITY
VIC2765,250186283,1/11/17,,WESTMERE,3351,GAZETTED LOCALITY
VIC2766,250186284,3/2/18,,WHANREGARWEN,3714,GAZETTED LOCALITY
VIC2767,250186285,29/10/12,,WHARPARILLA,3564,GAZETTED LOCALITY
VIC2768,250186286,27/4/12,,WHEATSHEAF,3461,GAZETTED LOCALITY
VIC2769,250186287,2/2/17,,WHEELERS HILL,3150,GAZETTED LOCALITY
VIC2770,250186288,27/4/12,,WHIPSTICK,3556,GAZETTED LOCALITY
VIC2771,250179563,3/8/18,,WHIRILY,3483,GAZETTED LOCALITY
VIC2772,250186289,27/4/12,,WHITE HILLS,3550,GAZETTED LOCALITY
VIC2773,250186290,27/4/12,,WHITEHEADS CREEK,3660,GAZETTED LOCALITY
VIC2774,250186291,2/2/17,,WHITELAW,3950,GAZETTED LOCALITY
VIC2775,250186292,27/4/12,,WHITFIELD,3733,GAZETTED LOCALITY
VIC2776,250186293,27/4/12,,WHITLANDS,3678,GAZETTED LOCALITY
VIC2777,250186294,8/11/16,,WHITTINGTON,3219,GAZETTED LOCALITY
VIC2778,250186295,27/4/12,,WHITTLESEA,3757,GAZETTED LOCALITY
VIC2779,250186296,29/10/12,,WHOOREL,3243,GAZETTED LOCALITY
VIC2780,250186297,27/4/12,,WHOROULY,3735,GAZETTED LOCALITY
VIC2781,250186298,27/4/12,,WHOROULY EAST,3735,GAZETTED LOCALITY
VIC2782,250186299,27/4/12,,WHOROULY SOUTH,3735,GAZETTED LOCALITY
VIC2783,250179575,27/4/12,,WHROO,3612,GAZETTED LOCALITY
VIC2784,250186300,27/4/12,,WICKLIFFE,3379,GAZETTED LOCALITY
VIC2785,250179577,27/4/12,,WILBY,3728,GAZETTED LOCALITY
VIC2786,250186301,12/5/18,,WILD DOG VALLEY,3953,GAZETTED LOCALITY
VIC2787,250186302,27/4/12,,WILDWOOD,3429,GAZETTED LOCALITY
VIC2788,250179580,27/4/12,,WILKUR,3393,GAZETTED LOCALITY
VIC2789,250179581,27/4/12,,WILLANGIE,3485,GAZETTED LOCALITY
VIC2790,250186303,27/4/12,,WILLATOOK,3283,GAZETTED LOCALITY
VIC2791,250186304,27/4/12,,WILLAURA,3379,GAZETTED LOCALITY
VIC2792,250186305,27/4/12,,WILLAURA NORTH,3379,GAZETTED LOCALITY
VIC2793,250179585,27/4/12,,WILLENABRINA,3393,GAZETTED LOCALITY
VIC2948,250191010,2/2/17,,WILLIAMS LANDING,3027,GAZETTED LOCALITY
VIC2794,250186306,8/11/16,,WILLIAMSTOWN,3016,GAZETTED LOCALITY
VIC2795,250186307,27/4/12,,WILLIAMSTOWN NORTH,3016,GAZETTED LOCALITY
VIC2796,250186308,6/2/15,,WILLOW GROVE,3825,GAZETTED LOCALITY
VIC2797,250186309,27/4/12,,WILLOWMAVIN,3764,GAZETTED LOCALITY
VIC2798,250186310,27/4/12,,WILLOWVALE,3360,GAZETTED LOCALITY
VIC2799,250179591,1/11/17,,WILLUNG,3847,GAZETTED LOCALITY
VIC2800,250186311,27/4/12,,WILLUNG SOUTH,3847,GAZETTED LOCALITY
VIC2801,250186312,27/4/12,,WILSONS HILL,3515,GAZETTED LOCALITY
VIC2802,250186313,27/4/12,,WILSONS PROMONTORY,3960,GAZETTED LOCALITY
VIC2803,250186314,27/4/12,,WIMBLEDON HEIGHTS,3922,GAZETTED LOCALITY
VIC2804,250186315,9/11/15,,WINCHELSEA,3241,GAZETTED LOCALITY
VIC2805,250186316,8/11/16,,WINCHELSEA SOUTH,3241,GAZETTED LOCALITY
VIC2806,250179598,27/4/12,,WINDERMERE,3352,GAZETTED LOCALITY
VIC2807,250186317,27/4/12,,WINDSOR,3181,GAZETTED LOCALITY
VIC2808,250190704,27/4/12,,WINGAN RIVER,3891,GAZETTED LOCALITY
VIC2809,250186318,2/5/17,,WINGEEL,3321,GAZETTED LOCALITY
VIC2810,250179601,27/4/12,,WINJALLOK,3477,GAZETTED LOCALITY
VIC2811,250186319,27/4/12,,WINLATON,3585,GAZETTED LOCALITY
VIC2812,250179603,27/4/12,,WINNAMBOOL,3546,GAZETTED LOCALITY
VIC2813,250179604,8/11/16,,WINNAP,3304,GAZETTED LOCALITY
VIC2814,250179605,27/4/12,,WINNINDOO,3858,GAZETTED LOCALITY
VIC2815,250186320,27/4/12,,WINSLOW,3281,GAZETTED LOCALITY
VIC3008,500223418,1/11/17,,WINTER VALLEY,3358,GAZETTED LOCALITY
VIC2816,250179607,27/4/12,,WINTON,3673,GAZETTED LOCALITY
VIC2817,250179608,27/4/12,,WINTON NORTH,3673,GAZETTED LOCALITY
VIC2818,250190492,29/10/12,,WIRRATE,3608,GAZETTED LOCALITY
VIC2819,250186321,27/4/12,,WISELEIGH,3885,GAZETTED LOCALITY
VIC2820,250186322,25/1/16,,WODONGA,3690,GAZETTED LOCALITY
VIC2821,250186323,2/2/17,,WOLLERT,3750,GAZETTED LOCALITY
VIC2822,250179612,27/4/12,,WOMBAT CREEK,3888,GAZETTED LOCALITY
VIC2823,250186324,27/4/12,,WOMBELANO,3409,GAZETTED LOCALITY
VIC2824,250186325,27/4/12,,WON WRON,3971,GAZETTED LOCALITY
VIC2825,250186326,27/4/12,,WONGA,3960,GAZETTED LOCALITY
VIC2826,250186327,27/4/12,,WONGA PARK,3115,GAZETTED LOCALITY
VIC2827,250186328,3/2/18,,WONGARRA,3234,GAZETTED LOCALITY
VIC2828,250186329,27/4/12,,WONGUNGARRA,3862,GAZETTED LOCALITY
VIC2829,,3/8/18,,WONNANGATTA,,GAZETTED LOCALITY
VIC2830,250186330,1/11/17,,WONTHAGGI,3995,GAZETTED LOCALITY
VIC2831,250179619,27/4/12,,WONWONDAH,3401,GAZETTED LOCALITY
VIC2832,250186331,3/2/18,,WONYIP,3962,GAZETTED LOCALITY
VIC2833,250186332,8/8/16,,WOOD WOOD,3596,GAZETTED LOCALITY
VIC2834,250186333,31/10/13,,WOODEND,3442,GAZETTED LOCALITY
VIC2835,250186334,3/2/18,,WOODEND NORTH,3442,GAZETTED LOCALITY
VIC2836,250186335,27/4/12,,WOODFIELD,3715,GAZETTED LOCALITY
VIC2837,250186336,27/4/12,,WOODFORD,3281,GAZETTED LOCALITY
VIC2838,250186337,8/11/16,,WOODGLEN,3875,GAZETTED LOCALITY
VIC2839,250186338,27/4/12,,WOODHOUSE,3294,GAZETTED LOCALITY
VIC2840,250186339,6/2/15,,WOODLEIGH,3945,GAZETTED LOCALITY
VIC2841,250186340,27/4/12,,WOODS POINT,3723,GAZETTED LOCALITY
VIC2842,250186341,2/2/17,,WOODSIDE,3874,GAZETTED LOCALITY
VIC2843,250186342,27/4/12,,WOODSIDE BEACH,3874,GAZETTED LOCALITY
VIC2844,250186343,27/4/12,,WOODSIDE NORTH,3874,GAZETTED LOCALITY
VIC2845,250186344,27/4/12,,WOODSTOCK,3751,GAZETTED LOCALITY
VIC2846,250186345,27/4/12,,WOODSTOCK ON LODDON,3551,GAZETTED LOCALITY
VIC2847,250186346,27/4/12,,WOODSTOCK WEST,3463,GAZETTED LOCALITY
VIC2848,250186347,27/4/12,,WOODVALE,3556,GAZETTED LOCALITY
VIC2849,250186348,27/4/12,,WOOL WOOL,3249,GAZETTED LOCALITY
VIC2850,250186349,27/4/12,,WOOLAMAI,3995,GAZETTED LOCALITY
VIC2851,250190493,27/4/12,,WOOLENOOK,3860,GAZETTED LOCALITY
VIC2852,250179639,27/4/12,,WOOLSHED FLAT,3518,GAZETTED LOCALITY
VIC2853,250186350,27/4/12,,WOOLSTHORPE,3276,GAZETTED LOCALITY
VIC2854,250186351,27/4/12,,WOOMELANG,3485,GAZETTED LOCALITY
VIC2855,250186352,27/4/12,,WOORAGEE,3747,GAZETTED LOCALITY
VIC2856,250186353,27/4/12,,WOORARRA EAST,3962,GAZETTED LOCALITY
VIC2857,250186354,27/4/12,,WOORARRA WEST,3960,GAZETTED LOCALITY
VIC3001,250179884,29/10/12,,WOOREEN,3953,GAZETTED LOCALITY
VIC2858,250186355,31/10/13,,WOORI YALLOCK,3139,GAZETTED LOCALITY
VIC2859,250186356,27/4/12,,WOORINEN,3589,GAZETTED LOCALITY
VIC2860,250186357,27/4/12,,WOORINEN NORTH,3589,GAZETTED LOCALITY
VIC2861,250186358,27/4/12,,WOORINEN SOUTH,3588,GAZETTED LOCALITY
VIC2862,250186359,27/4/12,,WOORNDOO,3272,GAZETTED LOCALITY
VIC2863,250179650,27/4/12,,WOOROONOOK,3525,GAZETTED LOCALITY
VIC2864,250179651,27/4/12,,WOOSANG,3518,GAZETTED LOCALITY
VIC2865,250186360,27/4/12,,WOOTONG VALE,3315,GAZETTED LOCALITY
VIC2866,,3/8/18,,WORROWING,,GAZETTED LOCALITY
VIC2867,,3/8/18,,WRATHUNG,,GAZETTED LOCALITY
VIC2868,,3/8/18,,WRIXON,,GAZETTED LOCALITY
VIC2869,250179653,27/4/12,,WROXHAM,3891,GAZETTED LOCALITY
VIC2870,250186361,8/11/16,,WUK WUK,3875,GAZETTED LOCALITY
VIC2871,250179655,27/4/12,,WULGULMERANG,3885,GAZETTED LOCALITY
VIC2872,250190705,27/4/12,,WULGULMERANG EAST,3885,GAZETTED LOCALITY
